id,parent_id,unit_text,surface_topic,reason_short,mechanism_label,confidence,evidence_phrase,raw_text
221_u1,221,还有一点，选了亮剑，你开E，也没有远程，攻击范围依然200,other_uncertain,The feedback mentions specific game mechanics but doesn't clearly align with any allowed topic.,competence_frustration,medium,选了亮剑，你开E，也没有远程，攻击范围依然200,
222_u1,222,你一个蹭局势的英雄装什么呢？,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,competence_frustration,medium,你一个蹭局势的英雄装什么呢？,
222_u2,222,会玩的ad出个布甲鞋后期锻点护甲你这三十多人头都打不过，吸血鬼,other_uncertain,Feedback discusses in-game itemization and combat outcomes without clear alignment to specific allowed topics.,competence_frustration,high,你这三十多人头都打不过,
223_u1,223,如果真有物转法加法爆其实问题不大,other_uncertain,The feedback discusses game mechanics but doesn't clearly match any specific allowed label.,uncertain,low,如果真有物转法加法爆其实问题不大,
223_u2,223,小鱼人q是有ad伤害的，所有属性包括物穿都能吃到,other_uncertain,The feedback discusses game mechanics but doesn't clearly match any specific allowed label.,uncertain,low,小鱼人q是有ad伤害的，所有属性包括物穿都能吃到,
223_u3,223,只不过别人看的不舒服再加上玩的唐,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,uncertain,low,只不过别人看的不舒服再加上玩的唐,
223_u4,223,而且还有更好的装备可选，比如暴击书补暴击和cd,other_uncertain,The feedback mentions equipment options but doesn't clearly align with specific allowed topics like progression or balance.,uncertain,low,而且还有更好的装备可选，比如暴击书补暴击和cd,
224_u1,224,还有我海克斯是法爆为什么不出法？,other_uncertain,The feedback mentions game mechanics but does not clearly align with any specific allowed label.,uncertain,low,为什么不出法？,
225_u1,225,只会拉黑的唇沟，q是技能，卡萨丁的w是普攻啊？,other_uncertain,The feedback contains unclear references to game mechanics and terminology.,uncertain,low,只会拉黑的唇沟，q是技能，卡萨丁的w是普攻啊？,
225_u2,225,卡萨丁开w平a也能吃1.0AD加成啊。,balance,"The feedback discusses a specific character ability's damage scaling, which relates to game balance.",uncertain,low,卡萨丁开w平a也能吃1.0AD加成啊。,
225_u3,225,这你都分不清我懒得跟你解释了。,other_uncertain,The feedback expresses frustration but lacks clear context about any specific game aspect.,trust_communication_gap,medium,懒得跟你解释了,
225_u4,225,你拿老鼠的AP加成举例，小鱼人有物转法是纯AP然后硬拿10穿甲，你老鼠出AD然后出法穿鞋有用？,balance,The feedback discusses item and ability balance for specific champions.,competence_frustration,medium,你拿老鼠的AP加成举例，小鱼人有物转法是纯AP然后硬拿10穿甲，你老鼠出AD然后出法穿鞋有用？,
226_u1,226,不过这版本，只要不是小丑、丁真这种触发不了的，或者拉克丝、炸弹人这种debuff的，会玩点虚空裂隙，带个雪球，都能玩的很爽，对面基本都会点,balance,Feedback discusses character effectiveness and gameplay balance in the current version.,competence_frustration,medium,都能玩的很爽，对面基本都会点,
227_u1,227,适配的装备是这样的,other_uncertain,The feedback text is too vague to determine a specific topic from the allowed labels.,uncertain,low,适配的装备是这样的,
227_u2,227,强行搭就没必要了,other_uncertain,The feedback text is too vague to confidently assign to any specific allowed label.,uncertain,low,强行搭就没必要了,
228_u1,228,这是对虚空裂隙增幅最高的几件装备，根据英雄特性排列组合，出满6件开始锻法穿就行了。,other_uncertain,The text discusses equipment and gameplay strategy without clearly matching any specific allowed label.,uncertain,low,这是对虚空裂隙增幅最高的几件装备，根据英雄特性排列组合，出满6件开始锻法穿就行了。,
229_u1,229,斗魂之前锻体搞得一堆人退游,other_uncertain,"The feedback mentions player attrition related to a specific game feature, but the exact topic is unclear from the given text.",competence_frustration,medium,锻体搞得一堆人退游,
229_u2,229,拳头还不长记性,other_uncertain,The feedback text is too vague to determine a specific surface topic.,uncertain,low,拳头还不长记性,
230_u1,230,亮剑德子很强的,balance,The feedback discusses character strength in gameplay.,uncertain,low,亮剑德子很强的,
230_u2,230,他没出死舞站不住,other_uncertain,The feedback mentions a specific item but lacks clear context for classification.,competence_frustration,medium,他没出死舞站不住,
231_u1,231,喜欢我捐赠海克斯上来就2500给一个大件吗？,other_uncertain,The text references an in-game donation or item acquisition that doesn't clearly match any specific allowed label.,uncertain,low,喜欢我捐赠海克斯上来就2500给一个大件吗？,
231_u2,231,再加上也够小蛋糕海克斯，别人三件我6神+溢出锻体随便把别人一脚踢死,balance,The feedback describes a situation where one player's equipment advantage leads to overwhelming combat outcomes.,fairness_threat,medium,别人三件我6神+溢出锻体随便把别人一脚踢死,
232_u1,232,我两天打了三十多把,other_uncertain,The feedback mentions playing many matches but lacks specific context about game aspects.,uncertain,low,我两天打了三十多把,
232_u2,232,同学上班直接请假在家打了50把,other_uncertain,The feedback describes a player's behavior but doesn't clearly relate to any specific allowed topic.,uncertain,low,同学上班直接请假在家打了50把,
233_u1,233,一板一眼有点抽象了,other_uncertain,The feedback text is too vague and abstract to confidently assign to any specific allowed label.,uncertain,low,一板一眼有点抽象了,
233_u2,233,火炮破败换穿甲一刀流还行,other_uncertain,Feedback discusses gameplay strategy without clear alignment to specific allowed topics.,uncertain,low,火炮破败换穿甲一刀流还行,
234_u1,234,这倒不是屎山代码的原因，海斗刚出来的时候可以的，后来因为太强了强行改了,balance,Feedback discusses a character being nerfed due to being too strong.,fairness_threat,medium,后来因为太强了强行改了,
235_u1,235,这和屎山代码有啥关系,other_uncertain,The feedback text does not clearly relate to any of the allowed surface topic labels.,uncertain,low,这和屎山代码有啥关系,
235_u2,235,以前天使拿亮剑还加射程才是bug,balance,"The feedback discusses a past character ability being considered a bug, which relates to game balance adjustments.",uncertain,low,以前天使拿亮剑还加射程才是bug,
236_u1,236,选了一板一眼后再选潘多拉一板一眼的攻击力会消失但攻速不会返还,balance,Feedback describes an unintended interaction between character abilities affecting combat stats.,competence_frustration,high,攻击力会消失但攻速不会返还,
237_u1,237,有一说一，这金克丝更坑，第一件收集者，收集啥呢，输出也没别人高。,balance,The feedback criticizes a character's item build and damage output compared to others.,competence_frustration,high,输出也没别人高,
237_u2,237,还有海克斯大乱斗不是娱乐模式吗，这还指教呢,other_uncertain,The feedback mentions a game mode but does not clearly align with any specific allowed label.,uncertain,low,这还指教呢,
238_u1,238,而且别人在3ad输出的情况下出ap也没毛病的吧,other_uncertain,The feedback discusses gameplay strategy but does not clearly align with any specific allowed label.,uncertain,low,别人在3ad输出的情况下出ap也没毛病的吧,
239_u1,239,到15级才发现少个海克斯,progression,"The feedback mentions discovering a missing element at level 15, which relates to player progression through levels.",competence_frustration,medium,到15级才发现少个海克斯,
240_u1,240,没有对胜利的向往，只有对叠钢的渴望,other_uncertain,The feedback uses metaphorical language about 'stacking steel' that doesn't clearly map to any specific allowed topic.,competence_frustration,medium,没有对胜利的向往，只有对叠钢的渴望,
240_u2,240,从上线打到结束，没有一分钟是和平的,other_uncertain,The feedback describes constant conflict but doesn't clearly specify a surface topic like matchmaking or balance.,norm_safety_risk,medium,没有一分钟是和平的,
